symbol,date,open,high,low,close,volume,amount,pct_chg
000001,2019-01-01,9.99,10.120000000000001,9.879999999999999,10.0,100000,1000000.0,
000001,2019-01-02,10.001785021188706,10.131938379822794,9.891655256190633,10.011796818006713,100012,1001299.8233624874,0.1179681800671295
000001,2019-01-03,10.013543140989677,10.143849508189744,9.903283907205006,10.023566707697375,100024,1002597.2363707223,0.1175602132625464
000001,2019-01-04,10.025243612714345,10.15570223830522,9.914855544906679,10.03527889160595,100036,1003889.1592006928,0.1168464704243588
000001,2019-01-07,10.036855857516914,10.167465593400518,9.926339927153865,10.046902760277192,100048,1005172.5273602125,0.115830051130561
000001,2019-01-08,10.048349558827844,10.179108862396175,9.937707071193104,10.05840796679464,100060,1006444.3011574716,0.11451495841023895
000001,2019-01-09,10.05969475601188,10.1906016947788,9.948927346286021,10.069764520532411,100072,1007701.4750987195,0.1129060759442524
000001,2019-01-10,10.070861936961295,10.20191419439923,9.959971565283041,10.080942879841135,100084,1008941.0871860202,0.11100914312276444
000001,2019-01-11,10.081822129338287,10.213017011902249,9.97081107486109,10.091914043381669,100096,1010160.2280863315,0.10883072815017769
000001,2019-01-14,10.092546990184308,10.223881435502022,9.981417844146243,10.102649639824133,100108,1011356.0501435143,0.10637819938135173
000001,2019-01-15,10.103008893619313,10.234479479822568,9.991764551447329,10.113122015634948,100120,1012525.776205371,0.10365969507182271
000001,2019-01-16,10.113181016359489,10.244783972528332,10.001824668832008,10.12330432068017,100132,1013666.7082383467,0.1006840917125329
000001,2019-01-17,10.123037420788847,10.254768638476792,10.011572544283664,10.133170591380228,100144,1014776.2357031816,0.09746097111693608
000001,2019-01-18,10.132553135327287,10.264408181132346,10.020983481184544,10.142695831158445,100156,1015851.8436655052,0.09400058641388931
000001,2019-01-21,10.14170423184628,10.273678360989424,10.030033814879003,10.151856087934213,100168,1016891.1206161943,0.09031382709543401
000001,2019-01-22,10.150467899892071,10.282556070761538,10.038700986079446,10.160628528420492,100180,1017891.765977165,0.08641218325291522
000001,2019-01-23,10.158822517486236,10.291019407103175,10.046963610887289,10.168991508995232,100192,1018851.5972692503,0.08230770912791563
000001,2019-01-24,10.166747718283846,10.299047738641894,10.054801547211651,10.176924642926773,100204,1019768.5569198343,0.07801298609133589
000001,2019-01-25,10.174224454880633,10.30662177010931,10.062195957379444,10.184408863744377,100216,1020640.7186890065,0.07354108515291724
000001,2019-01-28,10.181235058072454,10.313723602371695,10.069129366742327,10.191426484557011,100228,1021466.2936941801,0.06890552909375458
000001,2019-01-29,10.187763291882654,10.32033678817342,10.075585718098159,10.197961253135789,100240,1022243.6360143315,0.06412025430080348
000001,2019-01-30,10.193794404185999,10.32644638341965,10.081550421757523,10.203998402588587,100252,1022971.247856311,0.05919957237474627
000001,2019-01-31,10.199315172771346,10.332038993838442,10.087010401099189,10.209524697468815,100264,1023647.7842670133,0.054158131569548296
000001,2019-02-01,10.204313946699267,10.337102816876534,10.091954133472349,10.214528475174442,100276,1024272.0573765923,0.04901087811528537
000001,2019-02-04,10.20878068282528,10.341627678697881,10.096371686317694,10.218999682507787,100288,1024843.040159341,0.0437730174644102
000001,2019-02-05,10.212706977374227,10.345605066168886,10.100254748394129,10.222929907281507,100300,1025359.8697003352,0.03845997549494218
000001,2019-02-06,10.216086092466593,10.349028153729922,10.103596656013007,10.226312404871464,100312,1025821.8499574664,0.03308735969662635
000001,2019-02-07,10.218912977513039,10.351891825068263,10.10639241419708,10.229142119632671,100324,1026228.4540100282,0.02767092035893537
000001,2019-02-08,10.22118428540933,10.354192689523765,10.108638712697116,10.231415701110441,100336,1026579.3257866172,0.022226511775658153
000001,2019-02-11,10.222898383479748,10.355929093174678,10.110333936814806,10.233131514994742,100348,1026874.2812666924,0.01677005347475724
000001,2019-02-12,10.224055359133375,10.357101124567544,10.11147817299677,10.234289648782157,100360,1027113.3091517773,0.011317491480666853
000001,2019-02-13,10.22465702021384,10.357710615071477,10.112073209180453,10.234891912125965,100372,1027296.5710039074,0.005884759611807233
000001,2019-02-14,10.224706890039588,10.357761133853918,10.112122529889001,10.23494183187146,100384,1027424.4008505846,0.0004877408176229281
000001,2019-02-15,10.224210197148027,10.357257977491296,10.11163130608834,10.234444641789818,100396,1027497.3042571305,-0.004857771444233272
000001,2019-02-18,10.2231738597733,10.356208154244825,10.110606379835858,10.233407267040342,100408,1027515.9568689866,-0.010136111785097324
000001,2019-02-19,10.22160646510374,10.354620363048031,10.109056243766261,10.231838303407146,100420,1027481.2024281457,-0.015331781412131207
000001,2019-02-20,10.219518243381053,10.352504967268894,10.106991015475957,10.229747991372426,100432,1027394.0502695155,-0.02042948659601862
000001,2019-02-21,10.21692103691942,10.349873963325777,10.10442240688327,10.227148185104523,100444,1027255.6723046388,-0.02541417706569682
000001,2019-02-22,10.213828264138188,10.346740944252097,10.101363688657187,10.224052316454642,100456,1027067.3995017676,-0.030271084312538665
000001,2019-02-25,10.21025487871747,10.3431210583204,10.097829649822682,10.22047535407154,100468,1026830.7178728596,-0.03498575977888274
000001,2019-02-26,10.20621732400083,10.339030962851691,10.093836552665486,10.216433757758589,100480,1026547.2639795829,-0.039544112900202766
000001,2019-02-27,10.201733482784187,10.334488773350948,10.08940208307385,10.211945428212399,100492,1026218.8199719203,-0.04393244896029325
000001,2019-02-28,10.196822622644158,10.329514008124011,10.084545296468896,10.207029652296454,100504,1025847.3081744028,-0.04813750671213146
000001,2019-03-01,10.191505336972975,10.324127528545196,10.079286559488787,10.201707044016992,100516,1025434.785236412,-0.052146495707150464
000001,2019-03-04,10.185803481900441,10.318351475158405,10.073647487605243,10.195999481381824,100528,1024983.4358643519,-0.055947133264477866
000001,2019-03-05,10.179740109296102,10.312209199807462,10.067650878863411,10.189930039335437,100540,1024495.5661547848,-0.05952768100341288
000001,2019-03-06,10.173339396056932,10.305725194003617,10.061320643948196,10.183522918975907,100552,1023973.5965488654,-0.06287698085066795
000001,2019-03-07,10.166626569897574,10.298925013750095,10.054681732791595,10.176803373270845,100564,1023420.0544296092,-0.06598449042168886
000001,2019-03-08,10.159627831870722,10.291835201054225,10.047760057946219,10.169797629500222,100576,1022837.5663846143,-0.06884031766815069
000001,2019-03-11,10.152370275855727,10.284483202368364,10.040582414960419,10.162532808664391,100588,1022228.8501579338,-0.07143525466777323
000001,2019-03-12,10.144881805262758,10.276897284210122,10.033176399999604,10.155036842104863,100600,1021596.7063157492,-0.07376081042648197
000001,2019-03-13,10.137191047208551,10.269106446221276,10.025570324967017,10.147338385594146,100612,1020944.0096513983,-0.07580924255042865
000001,2019-03-14,10.129327264427799,10.261140331932866,10.01779313038505,10.139466731158958,100624,1020273.700356139,-0.07757358763519351
000001,2019-03-15,10.121320265191109,10.253029137510914,10.00987429630512,10.131451716908018,100636,1019588.7749827553,-0.07904769021342961
000001,2019-03-18,10.113200311506933,10.24480351876378,10.00184375152037,10.123323635142075,100648,1018892.2772297795,-0.08022623009077412
000001,2019-03-19,10.104998025890085,10.236494496697464,9.993731781360765,10.115113139029114,100660,1018187.2885746707,-0.08110474789582156
000001,2019-03-20,10.096744296984104,10.228133361909823,9.98556893435465,10.106851148132236,100672,1017476.9187847684,-0.08167966866331478
000001,2019-03-21,10.088470184328298,10.219751578118355,9.977385928044402,10.098568753081379,100684,1016764.2963352456,-0.08194832326572365
000001,2019-03-22,10.080206822563065,10.211380685118941,9.969213554246556,10.090297119682749,100696,1016052.5587635741,-0.08190896750697174
000001,2019-03-25,10.071985325368988,10.203052201474891,9.96108258404861,10.08206739276175,100708,1015344.8429902503,-0.08156079868990584
000001,2019-03-26,10.063836689435961,10.19479752723643,9.953023672835565,10.073910600035997,100720,1014644.2756356257,-0.08090396947365575
000001,2019-03-27,10.055791698758854,10.186647846990951,9.945067265639388,10.06585755631517,100732,1013953.9633627397,-0.07993959883662027
000001,2019-03-28,10.047880829555112,10.178634033543316,9.937243503103554,10.057938768323435,100744,1013276.9832759761,-0.07866977997086355
000001,2019-03-29,10.040134156097999,10.170786552523698,9.929582128353175,10.050184340438436,100756,1012616.3734052151,-0.07709758493877894
000001,2019-04-01,10.0325812577564,10.163135368217695,9.922112395058381,10.042623881638038,100768,1011975.1233049018,-0.07522706593527939
000001,2019-04-02,10.025251127528565,10.155709850909817,9.914862976975195,10.035286413942506,100780,1011356.1647971257,-0.07306325301047467
000001,2019-04-03,10.018172082352544,10.148538686026802,9.907861879243557,10.02820028263518,100792,1010762.362887365,-0.07061214812446037
000001,2019-04-04,10.011371675470848,10.14164978536186,9.901136351716914,10.021393068539387,100804,1010196.5068810444,-0.06788071542188634
000001,2019-04-05,10.004876611120416,10.135070200654516,9.894712804591562,10.014891502623039,100816,1009661.3017284443,-0.06487686763588796
000001,2019-04-08,9.998712661812133,10.128826039793672,9.888616726596986,10.00872138319533,100828,1009159.3596248187,-0.06160944855062578
000001,2019-04-09,9.992904588456058,10.122942385903436,9.882872606000586,10.00290749595201,100840,1008693.1918918007,-0.05808821147804677
000001,2019-04-10,9.987476063579875,10.117443219562396,9.877503854671588,9.997473537116992,100852,1008265.2011653229,-0.05432379372914964
000001,2019-04-11,9.98244959787873,10.112351344397672,9.872532735439625,9.992442039918648,100864,1007877.6739143545,-0.050327687086781925
000001,2019-04-12,9.97784647032423,10.107688316284406,9.867980292973314,9.98783430462886,100876,1007532.7733137409,-0.046112204317827477
000001,2019-04-15,9.973686662049705,10.103474376370672,9.8638662883935,9.983670332382086,100888,1007232.532493364,-0.04169044178921055
000001,2019-04-16,9.969988794216993,10.099728388135734,9.860209137824214,9.979968762979974,100900,1006978.8481846794,-0.03707623828589357
000001,2019-04-17,9.966770070058091,10.096467778677466,9.857025855072466,9.976746816874966,100912,1006773.4747844866,-0.03228413015639031
000001,2019-04-18,9.964046221271909,10.093708484411584,9.85433199861526,9.974020241513422,100924,1006618.0188545006,-0.027329302944045786
000001,2019-04-19,9.961831458943237,10.091464901351909,9.852141623058976,9.971803262205443,100936,1006513.9340739686,-0.022227539691088705
000001,2019-04-22,9.960138429136954,10.089749840126723,9.850467235222533,9.970108537674628,100948,1006462.5166611783,-0.016995166132471873
000001,2019-04-23,9.958978173306233,10.088574485871781,9.84931975498154,9.96894712042666,100960,1006464.9012782756,-0.01164899302328326
000001,2019-04-24,9.958360093638701,10.08794836312549,9.848708480996033,9.968328422060761,100972,1006522.0574323192,-0.006206255870611077
000001,2019-04-25,9.958291923449178,10.087879305836404,9.848641061429218,9.968260183632811,100984,1006634.7863839758,-0.0006845523648602025
000001,2019-04-26,9.958779702712322,10.088373432577447,9.849123469749523,9.968748451163485,100996,1006803.7185737073,0.0048982221739768406
000001,2019-04-29,9.959827758812432,10.089435127045228,9.850159985692375,9.969797556368801,101008,1007029.3115736999,0.010523940998763415
000001,2019-04-30,9.961438692571772,10.09106702390654,9.851753181442351,9.971410102674445,101020,1007311.8485721725,0.01617431343541309
000001,2019-05-01,9.963613369602355,10.09327000003762,9.853903913080206,9.973586956558913,101032,1007651.4373950601,0.021830953316048785
000001,2019-05-02,9.966350917009898,10.096043171185203,9.856611317323102,9.976327244254152,101044,1008048.0100684166,0.02747544797248036
000001,2019-05-03,9.969648725461969,10.099383894061575,9.859872813569996,9.979628353815786,101056,1008501.322923208,0.033089427409604966
000001,2019-05-06,9.97350245661588,10.10328777386914,9.863684111247737,9.983485942558438,101068,1009010.9572424962,0.038654633277790396
000001,2019-05-07,9.977906055885375,10.107748677233234,9.868039222437188,9.987893949835211,101080,1009576.3204493432,0.04415298726452299
000001,2019-05-08,9.982851770508615,10.112758750505224,9.872930479742253,9.992844615123738,101092,1010196.647832089,0.049566658530730834
000001,2019-05-09,9.988330172863563,10.118308443381306,9.878348559348549,9.998328501364927,101104,1010871.0048019997,0.054878129825897126
000001,2019-05-10,9.994330188960788,10.124386537766084,9.884282509202462,10.004334523484273,101116,1011598.2896766358,0.060070261929534574
000001,2019-05-13,10.000839132027544,10.130980181793667,9.890719782225439,10.010849982009553,101128,1012377.2369806621,0.06512635608082462
000001,2019-05-14,10.007842741081328,10.138074928903208,9.897646274462815,10.017860601683012,101140,1013206.4212542198,0.07003021407829824
000001,2019-05-15,10.01532522437571,10.14565478185007,9.905046368051252,10.02535057495066,101152,1014084.2613574093,0.07476619575232935
000001,2019-05-16,10.023269307586023,10.153702241518575,9.912902978873865,10.03330261019622,101164,1015009.0252578903,0.07931927353670432
000001,2019-05-17,10.031656286588001,10.162198360387444,9.921197608757703,10.041697984572574,101176,1015978.8352871147,0.08367508389333089
000001,2019-05-20,10.040466084668063,10.171122800484564,9.929910402054102,10.050516601269333,101188,1016991.6738492412,0.08781997536977393
000001,2019-05-21,10.049677313990301,10.180453895653839,9.939020206428845,10.059737051041342,101200,1018045.3895653838,0.09174105310014724
000001,2019-05-22,10.05926734113202,10.19016871794355,9.948504637676113,10.069336677809831,101212,1019137.7038344886,0.09542621958986697
000001,2019-05-23,10.06921235648701,10.200243147912769,9.958340148357525,10.079291648135147,101224,1020266.2177908322,0.09886421165412607
000001,2019-05-24,10.079487447323753,10.21065194864028,9.968502100055925,10.089577024348102,101236,1021428.4196369045,0.10204463341290104
000001,2019-05-27,10.090066674274446,10.221368843208948,9.978964839022174,10.100166841115561,101248,1022621.6923292683,0.10495798527434541
000001,2019-05-28,10.100923151019943,10.23236659542761,9.989701774982688,10.111034185205149,101260,1023843.3215938734,0.10759568886871129
000001,2019-05-29,10.112029126925925,10.243617093542579,10.000685462865679,10.122151278204129,101272,1025090.5042462886,0.1099501079251386
000001,2019-05-30,10.123356072376257,10.255091436681454,10.011887687194935,10.133489561938195,101284,1026360.3567913481,0.11201456511009678
000001,2019-05-31,10.134874766541184,10.26676002376344,10.023279548891582,10.145019786327511,101296,1027649.9242758316,0.11378335487337576
000001,2019-06-03,10.146555387310366,10.278592644602693,10.034831554216858,10.156712099409775,101308,1028956.1893670055,0.1152517523723473
000001,2019-06-04,10.158367603113966,10.290558572924258,10.046513705582182,10.16853613925322,101320,1030276.0816291362,0.11641601856700046
000001,2019-06-05,10.170280666349122,10.302626661006316,10.058295593946879,10.180461127476597,101332,1031606.4869694585,0.11727340159950472
000001,2019-06-06,10.182263508123983,10.314765435657128,10.070146492519013,10.19245596408807,101344,1032944.2572245414,0.11782213458975122
000001,2019-06-07,10.194284834027481,10.326943195231044,10.082035451470622,10.204489323350833,101356,1034286.219857547,0.1180614299945093
000001,2019-06-10,10.206313220629543,10.339128107384482,10.093931393375364,10.216529750379923,101368,1035629.187736512,0.11799147069062599
000001,2019-06-11,10.218317212414245,10.351288307270487,10.105803209074349,10.228545758172418,101380,1036969.9689635197,0.11761339795488546
000001,2019-06-12,10.230265418846892,10.363391995868925,10.117619853674404,10.240505924771664,101392,1038305.3767244486,0.11692929651989648
000001,2019-06-13,10.242126611275514,10.37540753814897,10.129350442382592,10.25237899026578,101404,1039632.2391289112,0.11594217689376851
000001,2019-06-14,10.253869819367626,10.387303560760799,10.140964345881095,10.264133953320947,101416,1040947.4090099972,0.1146559551332027
000001,2019-06-17,10.265464426784485,10.399049048954854,10.152431284948019,10.275740166951437,101428,1042247.7736535503,0.11307543026302103
000001,2019-06-18,10.276880265797335,10.410613442429332,10.163721424031797,10.287167433230564,101440,1043530.2644269085,0.11120625953426888
000001,2019-06-19,10.288087710553139,10.421966729809586,10.174805463489992,10.29838609664979,101452,1044791.8662773144,0.1090549317102063
000001,2019-06-20,10.29905776870163,10.433079541467517,10.185654730207418,10.309367135837467,101464,1046029.6270706127,0.10662873856759347
000001,2019-06-21,10.309762171100163,10.443923240393758,10.196241266313272,10.320082253353515,101476,1047240.6667413013,0.10393574479270473
000001,2019-06-24,10.320173459318937,10.454470010841606,10.206537915722832,10.330503963282219,101488,1048422.1862255858,0.10098475644724214
000001,2019-06-25,10.330265070675672,10.464692944468249,10.216518408235801,10.340605676352025,101500,1049571.4761497306,0.09778528816901666
000001,2019-06-26,10.340011420536436,10.47456612370658,10.22615744093093,10.350361782318755,101512,1050685.9252467414,0.09434752926553713
000001,2019-06-27,10.349387981627638,10.48406470210928,10.23543075660471,10.359747729356995,101524,1051763.0284752396,0.09068230884714534
000001,2019-06-28,10.358371360113345,10.493164981416122,10.244315219010996,10.368740100213559,101536,1052800.3948152838,0.08680106013665423
000001,2019-07-01,10.366939368201967,10.501844485105496,10.252788884668211,10.377316684886853,101548,1053795.7547168902,0.08271578408178826
000001,2019-07-02,10.375071093056954,10.51008202820184,10.260831071011282,10.38545654960656,101560,1054746.9671780423,0.07843901238517859
000001,2019-07-03,10.382746961797533,10.517857783122226,10.268422420676638,10.393140101899432,101572,1055652.026430129,0.07398377005547463
000001,2019-07-04,10.389948802387462,10.525153341357468,10.275544961720533,10.400349151539,101584,1056509.0682099378,0.06936353757274194
000001,2019-07-05,10.396659900222401,10.531951770795866,10.282182163583316,10.407066967189591,101596,1057316.3755985936,0.06459221274890403
